div_epoch,div_step,epoch,mean_l1_norm_epoch,mean_l1_norm_step,step,train_acc_epoch,train_acc_step,train_actual_label_0,train_actual_label_1,train_actual_label_2,train_actual_label_3,train_actual_label_4,train_loss_epoch,train_loss_step_epoch,train_loss_step_step,train_pred_label_0,train_pred_label_1,train_pred_label_2,train_pred_label_3,train_pred_label_4,training_loss_epoch,training_loss_step,val_acc,val_actual_label_0,val_actual_label_1,val_actual_label_2,val_actual_label_3,val_loss,val_pred_label_0,val_pred_label_1,val_pred_label_2,val_pred_label_3
,-2.545941114425659,49,,78.63304138183594,49,,0.8461538553237915,1.0,0.0,0.0,0.0,1.0,,,3.6769938468933105,1.0,0.0,1.0,0.0,0.0,,3.7301673889160156,,,,,,,,,,
,,49,,,49,,,,,,,,,,,,,,,,,,0.75,0.0,0.0,1.0,1.0,20.90380859375,0.0,0.0,1.0,0.0
-2.54594087600708,,49,78.63304138183594,,49,0.8461538553237915,,,,,,,3.7301673889160156,3.6769938468933105,,,,,,,3.7301673889160156,,,,,,,,,,,
,-2.545694351196289,50,,78.7530746459961,50,,0.8461538553237915,1.0,1.0,0.0,1.0,0.0,,,3.5681331157684326,1.0,1.0,1.0,1.0,0.0,,3.621429204940796,,,,,,,,,,
-2.54569411277771,,50,78.7530746459961,,50,0.8461538553237915,,,,,,,3.621429204940796,3.5681331157684326,,,,,,,3.621429204940796,,,,,,,,,,,
,-2.5454697608947754,51,,78.854736328125,51,,0.8461538553237915,0.0,1.0,1.0,0.0,0.0,,,3.4543631076812744,0.0,0.0,1.0,1.0,0.0,,3.507763147354126,,,,,,,,,,
-2.5454697608947754,,51,78.854736328125,,51,0.8461538553237915,,,,,,,3.507763147354126,3.4543631076812744,,,,,,,3.507763147354126,,,,,,,,,,,
,-2.5452661514282227,52,,78.93865966796875,52,,0.8461538553237915,1.0,1.0,0.0,0.0,1.0,,,3.3351848125457764,1.0,1.0,1.0,0.0,1.0,,3.3886709213256836,,,,,,,,,,
-2.5452661514282227,,52,78.93866729736328,,52,0.8461538553237915,,,,,,,3.3886709213256836,3.3351848125457764,,,,,,,3.3886709213256836,,,,,,,,,,,
,-2.545086145401001,53,,79.00767517089844,53,,0.8461538553237915,1.0,0.0,1.0,1.0,0.0,,,3.2124617099761963,1.0,0.0,1.0,0.0,0.0,,3.2660183906555176,,,,,,,,,,
-2.545086145401001,,53,79.00767517089844,,53,0.8461538553237915,,,,,,,3.2660183906555176,3.2124617099761963,,,,,,,3.2660183906555176,,,,,,,,,,,
,-2.544917106628418,54,,79.0688705444336,54,,0.8461538553237915,1.0,1.0,1.0,1.0,0.0,,,3.0923421382904053,1.0,0.0,1.0,1.0,0.0,,3.1459617614746094,,,,,,,,,,
,,54,,,54,,,,,,,,,,,,,,,,,,0.75,0.0,0.0,1.0,1.0,19.82696533203125,0.0,0.0,1.0,0.0
-2.544917106628418,,54,79.06886291503906,,54,0.8461538553237915,,,,,,,3.1459617614746094,3.0923421382904053,,,,,,,3.1459617614746094,,,,,,,,,,,
,-2.5447423458099365,55,,79.13963317871094,55,,0.8461538553237915,0.0,0.0,0.0,1.0,0.0,,,2.9787685871124268,0.0,0.0,0.0,0.0,1.0,,3.032460927963257,,,,,,,,,,
-2.5447423458099365,,55,79.13963317871094,,55,0.8461538553237915,,,,,,,3.032460927963257,2.9787685871124268,,,,,,,3.032460927963257,,,,,,,,,,,
,-2.544534683227539,56,,79.24131774902344,56,,0.8461538553237915,1.0,1.0,1.0,0.0,0.0,,,2.8564374446868896,0.0,1.0,1.0,0.0,0.0,,2.91023325920105,,,,,,,,,,
-2.54453444480896,,56,79.24131774902344,,56,0.8461538553237915,,,,,,,2.91023325920105,2.8564374446868896,,,,,,,2.9102330207824707,,,,,,,,,,,
,-2.544297218322754,57,,79.36576843261719,57,,0.8461538553237915,1.0,0.0,0.0,0.0,1.0,,,2.7309529781341553,0.0,1.0,0.0,0.0,1.0,,2.7848756313323975,,,,,,,,,,
-2.544297218322754,,57,79.36576843261719,,57,0.8461538553237915,,,,,,,2.7848756313323975,2.7309529781341553,,,,,,,2.7848756313323975,,,,,,,,,,,
,-2.5440714359283447,58,,79.48751831054688,58,,0.8461538553237915,1.0,0.0,1.0,1.0,0.0,,,2.6124825477600098,1.0,0.0,0.0,1.0,0.0,,2.666529417037964,,,,,,,,,,
-2.5440714359283447,,58,79.48751831054688,,58,0.8461538553237915,,,,,,,2.666529417037964,2.6124825477600098,,,,,,,2.666529417037964,,,,,,,,,,,
,-2.5438718795776367,59,,79.58966827392578,59,,0.8461538553237915,0.0,0.0,0.0,1.0,1.0,,,2.4936318397521973,0.0,1.0,0.0,0.0,1.0,,2.5477826595306396,,,,,,,,,,
,,59,,,59,,,,,,,,,,,,,,,,,,0.75,0.0,0.0,1.0,1.0,19.92437744140625,0.0,0.0,1.0,0.0
-2.5438718795776367,,59,79.58966827392578,,59,0.8461538553237915,,,,,,,2.5477826595306396,2.4936318397521973,,,,,,,2.5477826595306396,,,,,,,,,,,
,-2.5437111854553223,60,,79.66392517089844,60,,0.8461538553237915,1.0,0.0,0.0,1.0,0.0,,,2.3667707443237305,0.0,0.0,0.0,1.0,1.0,,2.4209976196289062,,,,,,,,,,
-2.5437111854553223,,60,79.66392517089844,,60,0.8461538553237915,,,,,,,2.4209976196289062,2.3667707443237305,,,,,,,2.4209976196289062,,,,,,,,,,,
,-2.5435774326324463,61,,79.72236633300781,61,,0.8461538553237915,1.0,0.0,1.0,1.0,0.0,,,2.2438130378723145,1.0,0.0,1.0,1.0,0.0,,2.2980997562408447,,,,,,,,,,
-2.5435774326324463,,61,79.72236633300781,,61,0.8461538553237915,,,,,,,2.2980997562408447,2.2438130378723145,,,,,,,2.2980997562408447,,,,,,,,,,,
,-2.5434231758117676,62,,79.8004379272461,62,,0.8461538553237915,1.0,1.0,0.0,0.0,1.0,,,2.126249074935913,1.0,1.0,0.0,0.0,0.0,,2.180615186691284,,,,,,,,,,
-2.5434231758117676,,62,79.80043029785156,,62,0.8461538553237915,,,,,,,2.180615186691284,2.126249074935913,,,,,,,2.180615186691284,,,,,,,,,,,
,-2.5432279109954834,63,,79.91575622558594,63,,0.8461538553237915,0.0,1.0,0.0,1.0,0.0,,,1.9991555213928223,1.0,1.0,0.0,1.0,0.0,,2.0536389350891113,,,,,,,,,,
-2.5432279109954834,,63,79.91575622558594,,63,0.8461538553237915,,,,,,,2.0536389350891113,1.9991555213928223,,,,,,,2.0536389350891113,,,,,,,,,,,
,-2.543043613433838,64,,80.02462768554688,64,,0.8461538553237915,0.0,1.0,0.0,0.0,0.0,,,1.8860822916030884,0.0,1.0,0.0,1.0,0.0,,1.9406764507293701,,,,,,,,,,
,,64,,,64,,,,,,,,,,,,,,,,,,0.75,0.0,0.0,1.0,1.0,19.0657958984375,0.0,0.0,1.0,0.0
-2.543043613433838,,64,80.02462768554688,,64,0.8461538553237915,,,,,,,1.9406764507293701,1.8860822916030884,,,,,,,1.9406764507293701,,,,,,,,,,,
,-2.5429396629333496,65,,80.08216857910156,65,,0.8461538553237915,1.0,0.0,0.0,1.0,0.0,,,1.7597851753234863,1.0,0.0,0.0,1.0,1.0,,1.814437985420227,,,,,,,,,,
-2.5429396629333496,,65,80.08216857910156,,65,0.8461538553237915,,,,,,,1.814437985420227,1.7597851753234863,,,,,,,1.814437985420227,,,,,,,,,,,
,-2.5428309440612793,66,,80.14961242675781,66,,0.7692307829856873,0.0,1.0,0.0,0.0,0.0,,,1.647301197052002,0.0,1.0,0.0,0.0,1.0,,1.7020225524902344,,,,,,,,,,
-2.5428309440612793,,66,80.14961242675781,,66,0.7692307829856873,,,,,,,1.7020225524902344,1.647301197052002,,,,,,,1.7020225524902344,,,,,,,,,,,
,-2.5426647663116455,67,,80.26435852050781,67,,0.8461538553237915,1.0,1.0,0.0,0.0,1.0,,,1.5257775783538818,1.0,1.0,0.0,0.0,1.0,,1.5806152820587158,,,,,,,,,,
-2.5426647663116455,,67,80.26435852050781,,67,0.8461538553237915,,,,,,,1.5806152820587158,1.5257775783538818,,,,,,,1.5806152820587158,,,,,,,,,,,
,-2.542555809020996,68,,80.3440933227539,68,,0.8461538553237915,1.0,0.0,0.0,0.0,1.0,,,1.4077919721603394,0.0,0.0,0.0,1.0,1.0,,1.4627104997634888,,,,,,,,,,
-2.542555809020996,,68,80.34410095214844,,68,0.8461538553237915,,,,,,,1.4627104997634888,1.4077919721603394,,,,,,,1.4627104997634888,,,,,,,,,,,
,-2.5425000190734863,69,,80.39503479003906,69,,0.7692307829856873,0.0,1.0,0.0,1.0,0.0,,,1.2942678928375244,0.0,1.0,1.0,1.0,0.0,,1.3492379188537598,,,,,,,,,,
,,69,,,69,,,,,,,,,,,,,,,,,,0.75,0.0,0.0,1.0,1.0,18.2772216796875,0.0,0.0,1.0,0.0
-2.5425000190734863,,69,80.39503479003906,,69,0.7692307829856873,,,,,,,1.3492379188537598,1.2942678928375244,,,,,,,1.3492379188537598,,,,,,,,,,,
,-2.5423779487609863,70,,80.4974365234375,70,,0.7692307829856873,1.0,0.0,0.0,0.0,1.0,,,1.1703277826309204,0.0,0.0,0.0,1.0,1.0,,1.2254014015197754,,,,,,,,,,
-2.5423779487609863,,70,80.4974365234375,,70,0.7692307829856873,,,,,,,1.2254014015197754,1.1703277826309204,,,,,,,1.2254014015197754,,,,,,,,,,,
,-2.5422911643981934,71,,80.58255767822266,71,,0.9230769276618958,0.0,0.0,1.0,1.0,0.0,,,1.0531079769134521,0.0,0.0,1.0,1.0,0.0,,1.1082676649093628,,,,,,,,,,
-2.5422911643981934,,71,80.58255767822266,,71,0.9230769276618958,,,,,,,1.1082676649093628,1.0531079769134521,,,,,,,1.1082676649093628,,,,,,,,,,,
,-2.5422778129577637,72,,80.62833404541016,72,,0.7692307829856873,0.0,0.0,0.0,1.0,1.0,,,0.9342949986457825,0.0,1.0,0.0,0.0,1.0,,0.9895005822181702,,,,,,,,,,
-2.5422778129577637,,72,80.62833404541016,,72,0.7692307829856873,,,,,,,0.9895005822181702,0.9342949986457825,,,,,,,0.9895005822181702,,,,,,,,,,,
,-2.5421977043151855,73,,80.7234115600586,73,,0.7692307829856873,0.0,1.0,1.0,1.0,0.0,,,0.8069895505905151,1.0,1.0,1.0,1.0,0.0,,0.8622909784317017,,,,,,,,,,
-2.5421977043151855,,73,80.72340393066406,,73,0.7692307829856873,,,,,,,0.8622909784317017,0.8069895505905151,,,,,,,0.8622909784317017,,,,,,,,,,,
,-2.5421457290649414,74,,80.8064956665039,74,,0.9230769276618958,1.0,1.0,0.0,0.0,0.0,,,0.6856092214584351,1.0,1.0,0.0,0.0,0.0,,0.7409942746162415,,,,,,,,,,
,,74,,,74,,,,,,,,,,,,,,,,,,0.75,0.0,0.0,1.0,1.0,17.09442138671875,0.0,0.0,1.0,0.0
-2.5421457290649414,,74,80.80650329589844,,74,0.9230769276618958,,,,,,,0.7409942746162415,0.6856092214584351,,,,,,,0.7409943342208862,,,,,,,,,,,
,-2.5421714782714844,75,,80.8497314453125,75,,0.7692307829856873,0.0,1.0,0.0,0.0,1.0,,,0.5624332427978516,0.0,1.0,0.0,1.0,1.0,,0.617861270904541,,,,,,,,,,
-2.5421714782714844,,75,80.8497314453125,,75,0.7692307829856873,,,,,,,0.617861270904541,0.5624332427978516,,,,,,,0.6178612112998962,,,,,,,,,,,
,-2.542123794555664,76,,80.94269561767578,76,,0.7692307829856873,0.0,0.0,1.0,1.0,1.0,,,0.43264394998550415,1.0,0.0,1.0,1.0,1.0,,0.48816540837287903,,,,,,,,,,
-2.542123556137085,,76,80.94269561767578,,76,0.7692307829856873,,,,,,,0.48816540837287903,0.43264394998550415,,,,,,,0.48816540837287903,,,,,,,,,,,
,-2.542112350463867,77,,81.02131652832031,77,,0.8461538553237915,1.0,0.0,1.0,0.0,1.0,,,0.3116057515144348,1.0,0.0,1.0,0.0,1.0,,0.367205947637558,,,,,,,,,,
-2.5421125888824463,,77,81.02131652832031,,77,0.8461538553237915,,,,,,,0.367205947637558,0.3116057515144348,,,,,,,0.367205947637558,,,,,,,,,,,
,-2.5421533584594727,78,,81.07243347167969,78,,0.7692307829856873,0.0,0.0,1.0,0.0,0.0,,,0.21619616448879242,0.0,1.0,0.0,0.0,0.0,,0.27184706926345825,,,,,,,,,,
-2.5421533584594727,,78,81.07243347167969,,78,0.7692307829856873,,,,,,,0.27184706926345825,0.21619616448879242,,,,,,,0.27184706926345825,,,,,,,,,,,
,-2.542018413543701,79,,81.23216247558594,79,,0.9230769276618958,0.0,1.0,0.0,1.0,0.0,,,0.1813874989748001,0.0,1.0,0.0,1.0,0.0,,0.23719948530197144,,,,,,,,,,
,,79,,,79,,,,,,,,,,,,,,,,,,0.75,0.0,0.0,1.0,1.0,16.190065383911133,0.0,0.0,1.0,0.0
-2.542018413543701,,79,81.23216247558594,,79,0.9230769276618958,,,,,,,0.23719948530197144,0.1813874989748001,,,,,,,0.23719948530197144,,,,,,,,,,,
,-2.5421974658966064,80,,81.2090072631836,80,,0.9230769276618958,0.0,1.0,1.0,0.0,1.0,,,0.1390877068042755,0.0,1.0,1.0,0.0,1.0,,0.19487473368644714,,,,,,,,,,
-2.5421977043151855,,80,81.20899963378906,,80,0.9230769276618958,,,,,,,0.19487473368644714,0.1390877068042755,,,,,,,0.19487473368644714,,,,,,,,,,,
,-2.5420022010803223,81,,81.40313720703125,81,,0.9230769276618958,0.0,0.0,1.0,0.0,0.0,,,0.09004438668489456,0.0,0.0,0.0,0.0,0.0,,0.14602750539779663,,,,,,,,,,
-2.5420022010803223,,81,81.40312957763672,,81,0.9230769276618958,,,,,,,0.14602750539779663,0.09004438668489456,,,,,,,0.14602750539779663,,,,,,,,,,,
,-2.5420775413513184,82,,81.4367446899414,82,,1.0,0.0,0.0,1.0,0.0,1.0,,,0.023444529622793198,0.0,0.0,1.0,0.0,1.0,,0.0794604942202568,,,,,,,,,,
-2.5420775413513184,,82,81.43675231933594,,82,1.0,,,,,,,0.0794604942202568,0.023444529622793198,,,,,,,0.0794604942202568,,,,,,,,,,,
,-2.5421957969665527,83,,81.44346618652344,83,,1.0,0.0,0.0,0.0,1.0,1.0,,,0.029633034020662308,0.0,0.0,0.0,1.0,1.0,,0.08565454930067062,,,,,,,,,,
-2.5421957969665527,,83,81.44346618652344,,83,1.0,,,,,,,0.08565454930067062,0.029633034020662308,,,,,,,0.08565454930067062,,,,,,,,,,,
,-2.5421934127807617,84,,81.5146484375,84,,1.0,0.0,0.0,0.0,1.0,0.0,,,0.015841044485569,0.0,0.0,0.0,1.0,0.0,,0.07193376123905182,,,,,,,,,,
,,84,,,84,,,,,,,,,,,,,,,,,,0.75,0.0,0.0,1.0,1.0,16.677490234375,0.0,0.0,1.0,0.0
-2.5421934127807617,,84,81.5146484375,,84,1.0,,,,,,,0.07193376123905182,0.015841044485569,,,,,,,0.07193376123905182,,,,,,,,,,,
,-2.54213285446167,85,,81.61483764648438,85,,1.0,1.0,1.0,1.0,1.0,0.0,,,0.004662580322474241,1.0,1.0,1.0,1.0,0.0,,0.06085609644651413,,,,,,,,,,
-2.54213285446167,,85,81.61483764648438,,85,1.0,,,,,,,0.06085609644651413,0.004662580322474241,,,,,,,0.06085609644651413,,,,,,,,,,,
,-2.5420749187469482,86,,81.70731353759766,86,,1.0,1.0,1.0,1.0,0.0,0.0,,,0.005136705003678799,1.0,1.0,1.0,0.0,0.0,,0.06142327934503555,,,,,,,,,,
-2.5420749187469482,,86,81.70731353759766,,86,1.0,,,,,,,0.06142327934503555,0.005136705003678799,,,,,,,0.06142327934503555,,,,,,,,,,,
,-2.5420475006103516,87,,81.7789306640625,87,,1.0,1.0,0.0,1.0,1.0,0.0,,,0.006932165008038282,1.0,0.0,1.0,1.0,0.0,,0.06329062581062317,,,,,,,,,,
-2.5420472621917725,,87,81.7789306640625,,87,1.0,,,,,,,0.06329062581062317,0.006932165008038282,,,,,,,0.06329062581062317,,,,,,,,,,,
,-2.5420596599578857,88,,81.82455444335938,88,,1.0,0.0,1.0,0.0,1.0,0.0,,,0.005022929050028324,0.0,1.0,0.0,1.0,0.0,,0.061426885426044464,,,,,,,,,,
-2.5420596599578857,,88,81.82455444335938,,88,1.0,,,,,,,0.061426885426044464,0.005022929050028324,,,,,,,0.061426885426044464,,,,,,,,,,,
,-2.5420963764190674,89,,81.85151672363281,89,,1.0,1.0,1.0,1.0,1.0,0.0,,,0.0023408944252878428,1.0,1.0,1.0,1.0,0.0,,0.05877145379781723,,,,,,,,,,
,,89,,,89,,,,,,,,,,,,,,,,,,0.75,0.0,0.0,1.0,1.0,16.97015380859375,0.0,0.0,1.0,0.0
-2.5420963764190674,,89,81.85151672363281,,89,1.0,,,,,,,0.05877145379781723,0.0023408944252878428,,,,,,,0.05877145379781723,,,,,,,,,,,
,-2.5421433448791504,90,,81.86935424804688,90,,1.0,0.0,1.0,1.0,1.0,1.0,,,0.0010270235361531377,0.0,1.0,1.0,1.0,1.0,,0.05747494846582413,,,,,,,,,,
-2.5421433448791504,,90,81.86935424804688,,90,1.0,,,,,,,0.05747494846582413,0.0010270235361531377,,,,,,,0.05747494846582413,,,,,,,,,,,
,-2.5421905517578125,91,,81.88311004638672,91,,1.0,0.0,1.0,1.0,1.0,1.0,,,0.0005815952899865806,0.0,1.0,1.0,1.0,1.0,,0.05704280734062195,,,,,,,,,,
-2.5421905517578125,,91,81.88311004638672,,91,1.0,,,,,,,0.05704280734062195,0.0005815952899865806,,,,,,,0.05704281106591225,,,,,,,,,,,
,-2.5422356128692627,92,,81.89492797851562,92,,1.0,1.0,1.0,1.0,0.0,1.0,,,0.0004861100751440972,1.0,1.0,1.0,0.0,1.0,,0.05695869028568268,,,,,,,,,,
-2.542235851287842,,92,81.89492797851562,,92,1.0,,,,,,,0.05695869028568268,0.0004861100751440972,,,,,,,0.05695869028568268,,,,,,,,,,,
,-2.542275905609131,93,,81.90585327148438,93,,1.0,0.0,1.0,0.0,0.0,0.0,,,0.0005214039701968431,0.0,1.0,0.0,0.0,0.0,,0.05700450390577316,,,,,,,,,,
-2.542275905609131,,93,81.90585327148438,,93,1.0,,,,,,,0.05700450390577316,0.0005214039701968431,,,,,,,0.05700450390577316,,,,,,,,,,,
,-2.542313814163208,94,,81.91648864746094,94,,1.0,0.0,1.0,1.0,0.0,0.0,,,0.0005998888518661261,0.0,1.0,1.0,0.0,0.0,,0.05709324777126312,,,,,,,,,,
,,94,,,94,,,,,,,,,,,,,,,,,,0.75,0.0,0.0,1.0,1.0,16.29718017578125,0.0,0.0,1.0,0.0
-2.542313814163208,,94,81.91648864746094,,94,1.0,,,,,,,0.05709324777126312,0.0005998888518661261,,,,,,,0.05709324777126312,,,,,,,,,,,
,-2.5423431396484375,95,,81.92729949951172,95,,1.0,0.0,1.0,1.0,1.0,0.0,,,0.0006773900240659714,0.0,1.0,1.0,1.0,0.0,,0.05718126893043518,,,,,,,,,,
-2.5423431396484375,,95,81.92729949951172,,95,1.0,,,,,,,0.05718126893043518,0.0006773900240659714,,,,,,,0.05718126520514488,,,,,,,,,,,
,-2.542367935180664,96,,81.93856811523438,96,,1.0,1.0,0.0,0.0,1.0,0.0,,,0.0007263025618158281,1.0,0.0,0.0,1.0,0.0,,0.05724119767546654,,,,,,,,,,
-2.542367696762085,,96,81.93856811523438,,96,1.0,,,,,,,0.05724119767546654,0.0007263025618158281,,,,,,,0.05724119767546654,,,,,,,,,,,
,-2.542386531829834,97,,81.950439453125,97,,1.0,0.0,1.0,0.0,1.0,0.0,,,0.0007326924824155867,0.0,1.0,0.0,1.0,0.0,,0.057259269058704376,,,,,,,,,,
-2.542386531829834,,97,81.950439453125,,97,1.0,,,,,,,0.057259269058704376,0.0007326924824155867,,,,,,,0.057259269058704376,,,,,,,,,,,
,-2.5423994064331055,98,,81.9629135131836,98,,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0006959186284802854,0.0,0.0,0.0,0.0,1.0,,0.05723484605550766,,,,,,,,,,
-2.5423994064331055,,98,81.96290588378906,,98,1.0,,,,,,,0.05723484605550766,0.0006959186284802854,,,,,,,0.05723484605550766,,,,,,,,,,,
,-2.542410373687744,99,,81.97583770751953,99,,1.0,1.0,0.0,0.0,1.0,1.0,,,0.0006273844628594816,1.0,0.0,0.0,1.0,1.0,,0.05717912316322327,,,,,,,,,,
,,99,,,99,,,,,,,,,,,,,,,,,,0.75,0.0,0.0,1.0,1.0,16.1710205078125,0.0,0.0,1.0,0.0
-2.542410373687744,,99,81.97583770751953,,99,1.0,,,,,,,0.05717912316322327,0.0006273844628594816,,,,,,,0.05717911943793297,,,,,,,,,,,
